gid,pid,detail,off,def,type,qb,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,box,avt,pru,spru,blz,dblz,ttsk,pap,side,high,oop,shov,scre,qbp,qbhi,qbhu,htm,tay,dot,dotr,cov,cnb,crr,yac,yaco,mbt,drp,intw,back,defpr1,defpr2,defhi,defhu1,defhu2
5082,833277,(:32) (Shotgun) K.Drake right tackle to MIA 32 for 4 yards (J.McCourty).,MIA,NE,RUSH,KD-1462,,KD-1462,2,MIA 28,3,7,28,2,4,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833279,(:13) T.Brady kneels to NE 17 for no gain.,NE,MIA,RUSH,TB-2300,,TB-2300,2,NE 17,1,10,17,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
5082,833281,(15:00) (Shotgun) T.Brady pass deep middle to P.Dorsett to NE 43 for 18 yards (B.McCain).,NE,MIA,PASS,TB-2300,PD-0800,,3,NE 25,1,10,25,2,18,1,1,1,0,1,0,7,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,16,5,2,0,0,2,0,0,0,0,1,,,,,
5082,833282,(14:19) S.Michel right end to NE 44 for 1 yard (A.Moss; D.Godchaux).,NE,MIA,RUSH,SM-2625,,SM-2625,3,NE 43,1,10,43,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,,,,,
5082,833283,(13:36) S.Michel right tackle to NE 46 for 2 yards (J.Baker; C.Harris).,NE,MIA,RUSH,SM-2625,,SM-2625,3,NE 44,2,9,44,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5082,833284,"(12:56) (Shotgun) T.Brady pass incomplete short left to A.Brown (E.Rowe). Penalty on NE-M.Newhouse, Offensive Holding, declined.",NE,MIA,PASS,TB-2300,AB-3500,,3,NE 46,3,7,46,3,,0,0,1,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,0,0,0,0,0,0,0,0,,,,,
5082,833286,(12:43) (Shotgun) R.Fitzpatrick pass incomplete short right to K.Ballage (J.Simon).,MIA,NE,PASS,RF-0500,KB-0150,,3,MIA 15,1,10,15,1,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,,,,,
5082,833287,(12:40) R.Fitzpatrick pass incomplete short left to K.Ballage [D.Shelton].,MIA,NE,PASS,RF-0500,KB-0150,,3,MIA 15,2,10,15,1,,0,0,0,0,0,0,7,5,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,7,-1,1,0,0,0,0,0,0,0,0,1,DS-1850,,DS-1850,DS-1850,
5082,833288,(12:35) (Shotgun) R.Fitzpatrick pass deep right intended for D.Parker INTERCEPTED by D.McCourty (S.Gilmore) at MIA 36. D.McCourty to MIA 36 for no gain (D.Parker).,MIA,NE,PASS,RF-0500,DP-0350,,3,MIA 15,3,10,15,1,,0,0,1,0,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,27,18,4,2,0,0,0,0,0,0,1,1,KV-0075,,,KV-0075,
5082,833289,(12:26) (Shotgun) T.Brady pass incomplete short left to J.Gordon.,NE,MIA,PASS,TB-2300,JG-2450,,3,MIA 36,1,10,64,4,,0,0,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,,,,
5082,833290,(12:22) (Shotgun) T.Brady sacked at MIA 38 for -2 yards (V.Biegel).,NE,MIA,PASS,TB-2300,,,3,MIA 36,2,10,64,4,-2,0,0,1,0,0,0,5,5,3,0,0,0,4.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VB-0096,,VB-0096,,
5082,833291,(11:37) (Shotgun) T.Brady pass short left to J.Gordon pushed ob at MIA 24 for 14 yards (X.Howard).,NE,MIA,PASS,TB-2300,JG-2450,,3,MIA 38,3,12,62,4,14,1,1,1,0,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,0,0,0,5,0,0,0,0,1,,,,,
5082,833292,(11:03) T.Brady pass short right to J.Gordon to MIA 19 for 5 yards (J.Baker).,NE,MIA,PASS,TB-2300,JG-2450,,3,MIA 24,1,10,76,4,5,1,0,0,0,1,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,6,5,1,0,0,1,,,,,
5082,833293,(10:21) (Shotgun) T.Brady pass incomplete deep right to A.Brown.,NE,MIA,PASS,TB-2300,AB-3500,,3,MIA 19,2,5,81,5,,0,0,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,5,1,0,0,0,0,0,0,0,0,,,,,
5082,833294,(10:17) (Shotgun) T.Brady pass short right to J.White pushed ob at MIA 13 for 6 yards (B.McCain).,NE,MIA,PASS,TB-2300,JW-2550,,3,MIA 19,3,5,81,5,6,1,1,1,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,2,2,0,0,0,1,,,,,
5082,833295,(9:37) S.Michel up the middle to MIA 10 for 3 yards (B.McCain; D.Godchaux).,NE,MIA,RUSH,SM-2625,,SM-2625,3,MIA 13,1,10,87,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,
5082,833296,(8:56) T.Brady pass incomplete short middle to A.Brown.,NE,MIA,PASS,TB-2300,AB-3500,,3,MIA 10,2,7,90,5,,0,0,0,0,0,0,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9,3,1,0,0,0,0,0,0,0,1,,,,,
5082,833297,(8:53) (Shotgun) T.Brady pass incomplete short left to A.Brown (E.Rowe).,NE,MIA,PASS,TB-2300,AB-3500,,3,MIA 10,3,7,90,5,,0,0,1,0,0,0,7,4,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,19,10,4,1,0,0,0,0,0,0,0,1,,,,,
5082,833300,(8:45) R.Fitzpatrick sacked at MIA 18 for -7 yards (D.Shelton).,MIA,NE,PASS,RF-0500,,,3,MIA 25,1,10,25,2,-7,0,0,0,0,0,0,8,2,7,0,3,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DS-1850,,DS-1850,,
5082,833301,"(8:14) K.Drake left end to MIA 21 for 3 yards (A.Butler). Penalty on MIA-D.Kilgore, Offensive Holding, declined.",MIA,NE,RUSH,KD-1462,,KD-1462,3,MIA 18,2,17,18,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833302,(7:51) (Shotgun) R.Fitzpatrick pass short right to J.Grant pushed ob at MIA 23 for 2 yards (J.McCourty).,MIA,NE,PASS,RF-0500,JG-2950,,3,MIA 21,3,14,21,2,2,0,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-5,1,0,0,0,7,4,0,0,0,1,,,,,
5082,833304,(7:26) S.Michel up the middle to NE 38 for 3 yards (S.Eguavoen; T.Carradine).,NE,MIA,RUSH,SM-2625,,SM-2625,3,NE 35,1,10,35,2,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,
5082,833305,(6:53) S.Michel right tackle to 50 for 12 yards (M.Fitzpatrick).,NE,MIA,RUSH,SM-2625,,SM-2625,3,NE 38,2,7,38,2,12,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,,,,,
5082,833306,(6:18) T.Brady pass short right to M.LaCosse to MIA 27 for 23 yards (B.McCain; M.Fitzpatrick).,NE,MIA,PASS,TB-2300,ML-0050,,3,MID 50,1,10,50,3,23,1,1,0,0,1,0,8,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18,11,1,0,0,0,12,1,0,0,0,2,,,,,
5082,833307,(5:34) R.Burkhead right tackle to MIA 15 for 12 yards (M.Fitzpatrick; J.Wiltz).,NE,MIA,RUSH,RB-4670,,RB-4670,3,MIA 27,1,10,73,4,12,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833309,(4:36) (Shotgun) T.Brady pass short middle to J.Edelman to MIA 7 for 18 yards (E.Rowe).,NE,MIA,PASS,TB-2300,JE-0100,,3,MIA 25,1,20,75,4,18,1,0,1,0,1,0,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,10,2,0,0,0,8,6,0,0,0,1,,,,,
5082,833310,(3:53) S.Michel right end to MIA 4 for 3 yards (X.Howard; C.Harris).,NE,MIA,RUSH,SM-2625,,SM-2625,3,MIA 7,2,2,93,5,3,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5082,833311,"(3:06) S.Michel right guard to MIA 1 for 3 yards (C.Harris, S.Eguavoen).",NE,MIA,RUSH,SM-2625,,SM-2625,3,MIA 4,1,4,96,5,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833314,"(2:20) T.Brady up the middle for 1 yard, TOUCHDOWN.",NE,MIA,RUSH,TB-2300,,TB-2300,3,MIA 1,1,1,99,5,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5082,833317,(2:12) R.Fitzpatrick sacked at MIA 31 for -4 yards (A.Butler).,MIA,NE,PASS,RF-0500,,,3,MIA 35,1,10,35,2,-4,0,0,0,0,0,0,8,4,5,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AB-4000,,AB-4000,,
5082,833318,(1:34) R.Fitzpatrick pass incomplete short right to P.Williams (S.Gilmore).,MIA,NE,PASS,RF-0500,PW-1150,,3,MIA 31,2,14,31,2,,0,0,0,0,0,0,8,4,4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,10,7,1,1,0,0,0,0,0,0,0,1,DS-1850,,,DS-1850,
5082,833319,(1:28) (Shotgun) R.Fitzpatrick sacked at MIA 24 for -7 yards (sack split by C.Winovich and J.Collins).,MIA,NE,PASS,RF-0500,,,3,MIA 31,3,14,31,2,-7,0,0,1,0,0,0,6,5,5,0,1,0,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CW-3375,JC-3550,CW-3375,,
5082,833321,(:30) J.White right guard to NE 34 for 5 yards (A.Moss).,NE,MIA,RUSH,JW-2550,,JW-2550,3,NE 29,1,10,29,2,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5082,833323,(14:54) J.White up the middle to NE 43 for 4 yards (S.Eguavoen; D.Godchaux).,NE,MIA,RUSH,JW-2550,,JW-2550,4,NE 39,1,10,39,2,4,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833324,(14:16) J.White up the middle to NE 44 for 1 yard (D.Godchaux).,NE,MIA,RUSH,JW-2550,,JW-2550,4,NE 43,2,6,43,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,
5082,833326,"(13:13) (Shotgun) T.Brady pass incomplete short left to J.White [V.Biegel]. Penalty on NE-M.Newhouse, Offensive Holding, declined.",NE,MIA,PASS,TB-2300,JW-2550,,4,NE 34,3,15,34,2,,0,0,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,3,1,1,0,0,0,0,0,0,0,1,VB-0096,,,,
5082,833328,(12:56) (Shotgun) R.Fitzpatrick pass short left to J.Grant to MIA 37 for 4 yards (J.Jones).,MIA,NE,PASS,RF-0500,JG-2950,,4,MIA 33,1,10,33,2,4,1,0,1,0,1,0,6,3,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,-4,1,0,0,0,8,2,0,0,0,1,,,,,
5082,833329,"(12:30) (No Huddle, Shotgun) R.Fitzpatrick scrambles up the middle to MIA 43 for 6 yards (S.Calhoun).",MIA,NE,RUSH,RF-0500,,RF-0500,4,MIA 37,2,6,37,2,6,1,1,1,1,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,KV-0075,,,,
5082,833330,"(11:55) (No Huddle, Shotgun) R.Fitzpatrick pass short left to K.Drake pushed ob at MIA 49 for 6 yards (J.Bentley).",MIA,NE,PASS,RF-0500,KD-1462,,4,MIA 43,1,10,43,3,6,1,0,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,4,1,0,0,0,1,,,,,
5082,833331,"(11:28) (No Huddle, Shotgun) R.Fitzpatrick pass short middle to K.Drake to NE 49 for 2 yards (J.Bentley).",MIA,NE,PASS,RF-0500,KD-1462,,4,MIA 49,2,4,49,3,2,0,0,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,1,,,,,
5082,833332,"(10:56) R.Fitzpatrick pass short right intended for D.Parker INTERCEPTED by S.Gilmore at NE 46. S.Gilmore for 54 yards, TOUCHDOWN.",MIA,NE,PASS,RF-0500,DP-0350,,4,NE 49,3,2,51,3,,0,0,0,0,0,1,6,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,4,1,1,0,0,0,0,0,0,1,1,,,,,
5082,833335,(10:45) (Shotgun) R.Fitzpatrick pass short right to K.Ballage to MIA 31 for 6 yards (J.Collins).,MIA,NE,PASS,RF-0500,KB-0150,,4,MIA 25,1,10,25,2,6,1,0,1,0,1,0,6,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,5,1,0,0,0,1,0,0,0,0,1,DH-2950,KV-0075,,,
5082,833336,"(10:13) (No Huddle, Shotgun) R.Fitzpatrick pass deep left to P.Williams to MIA 48 for 17 yards (J.McCourty).",MIA,NE,PASS,RF-0500,PW-1150,,4,MIA 31,2,4,31,2,17,1,1,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,1,0,0,0,1,0,0,0,0,1,,,,,
5082,833337,"(9:43) (No Huddle, Shotgun) R.Fitzpatrick pass short left to P.Williams to NE 38 for 14 yards (J.Jackson).",MIA,NE,PASS,RF-0500,PW-1150,,4,MIA 48,1,10,48,3,14,1,1,1,1,1,0,6,4,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,23,14,3,1,0,0,0,0,0,0,0,1,AB-4000,,,AB-4000,
5082,833338,"(9:43) (No Huddle, Shotgun) R.Fitzpatrick pass short left intended for K.Ballage INTERCEPTED by J.Collins at NE 31. J.Collins for 69 yards, TOUCHDOWN.",MIA,NE,PASS,RF-0500,KB-0150,,4,NE 38,1,10,62,4,,0,0,1,1,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,1,0,1,,,,,
5082,833341,(8:57) J.Rosen sacked at MIA 17 for -8 yards (C.Winovich).,MIA,NE,PASS,JR-3250,,,4,MIA 25,1,10,25,2,-8,0,0,0,0,0,0,6,4,4,0,0,0,3.8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DS-1850,CW-3375,CW-3375,,
5082,833342,"(8:20) (Shotgun) J.Rosen pass short middle to A.Hurns to MIA 30 for 13 yards (D.McCourty). PENALTY on NE-D.McCourty, Lowering the Head to Initiate Contact, 15 yards, enforced at MIA 30.",MIA,NE,PASS,JR-3250,AH-3900,,4,MIA 17,2,18,17,1,13,1,1,1,0,1,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,2,0,0,0,1,0,0,0,0,1,,,,,
5082,833343,(7:54) (Shotgun) J.Rosen pass incomplete deep right to J.Grant.,MIA,NE,PASS,JR-3250,JG-2950,,4,MIA 45,1,10,45,3,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,40,5,1,0,0,0,0,0,1,0,1,,,,,
5082,833344,(7:47) (Shotgun) J.Rosen pass short left to K.Drake to 50 for 5 yards (T.Brooks).,MIA,NE,PASS,JR-3250,KD-1462,,4,MIA 45,2,10,45,3,5,0,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,2,0,0,0,0,0,0,0,0,1,,,,,
5082,833345,"(7:19) (No Huddle, Shotgun) J.Rosen pass incomplete deep left to P.Williams.",MIA,NE,PASS,JR-3250,PW-1150,,4,MID 50,3,5,50,3,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,37,5,1,0,0,0,0,0,1,0,1,,,,,
5082,833346,(7:13) (Shotgun) J.Rosen pass short left to K.Drake pushed ob at NE 40 for 10 yards (D.Harmon).,MIA,NE,PASS,JR-3250,KD-1462,,4,MID 50,4,5,50,3,10,1,1,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,0,0,5,1,0,0,0,1,,,,,
5082,833347,"(6:50) (No Huddle, Shotgun) J.Rosen pass incomplete deep middle to A.Hurns.",MIA,NE,PASS,JR-3250,AH-3900,,4,NE 40,1,10,60,4,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,34,5,1,0,0,0,0,0,0,1,1,BC-2650,,,,
5082,833348,(6:45) (Shotgun) J.Rosen pass incomplete deep right to J.Grant [S.Calhoun].,MIA,NE,PASS,JR-3250,JG-2950,,4,NE 40,2,10,60,4,,0,0,1,0,0,0,7,3,5,0,2,2,0,0,1,0,0,0,0,1,1,1,0,36,29,2,1,0,0,0,0,0,0,0,1,SC-0025,,SC-0025,SC-0025,
5082,833349,(6:40) (Shotgun) J.Rosen sacked at MIA 47 for -13 yards (M.Bennett).,MIA,NE,PASS,JR-3250,,,4,NE 40,3,10,60,4,-13,0,0,1,0,0,0,7,5,4,0,0,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DS-1850,MB-1900,MB-1900,,
5082,833350,(5:57) (Shotgun) J.Rosen pass short left to P.Williams to NE 36 for 17 yards (S.Gilmore; J.Collins).,MIA,NE,PASS,JR-3250,PW-1150,,4,MIA 47,4,23,47,3,17,0,0,1,0,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,0,0,0,11,1,0,0,0,1,,,,,
5082,833351,"(5:51) S.Michel left tackle to NE 40 for 4 yards (M.Fitzpatrick). FUMBLES (M.Fitzpatrick), RECOVERED by MIA-M.Fitzpatrick at NE 41. M.Fitzpatrick to NE 41 for no gain (J.Develin).",NE,MIA,RUSH,SM-2625,,SM-2625,4,NE 36,1,10,36,2,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,,,,,
5082,833352,(5:43) J.Rosen pass incomplete short right to D.Parker [M.Bennett].,MIA,NE,PASS,JR-3250,DP-0350,,4,NE 41,1,10,59,3,,0,0,0,0,0,0,6,5,5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,22,16,3,1,0,0,0,0,0,0,0,1,JB-3125,,MB-1900,,
5082,833353,(5:38) (Shotgun) J.Rosen sacked at NE 41 for 0 yards (J.Simon).,MIA,NE,PASS,JR-3250,,,4,NE 41,2,10,59,3,0,0,0,1,0,0,0,6,5,4,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MB-1900,JB-3125,,,
5082,833354,(5:18) (Shotgun) J.Rosen pass incomplete short right to J.Grant.,MIA,NE,PASS,JR-3250,JG-2950,,4,NE 41,3,10,59,3,,0,0,1,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,2,1,0,0,0,0,0,0,0,1,,,,,
5082,833355,(5:14) (Shotgun) J.Rosen pass incomplete short left to D.Parker (K.Van Noy).,MIA,NE,PASS,JR-3250,DP-0350,,4,NE 41,4,10,59,3,,0,0,1,0,0,0,6,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,1,0,0,0,0,0,0,0,1,KV-0075,,,,
5082,833356,(5:09) (Shotgun) T.Brady pass deep right to R.Burkhead to MIA 27 for 32 yards (J.Baker).,NE,MIA,PASS,TB-2300,RB-4670,,4,NE 41,1,10,41,3,32,1,1,1,0,1,0,6,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35,27,5,1,0,0,5,3,0,0,0,0,,,,,
5082,833357,(4:26) T.Brady pass deep middle to J.Edelman to MIA 10 for 17 yards (E.Rowe; R.McMillan).,NE,MIA,PASS,TB-2300,JE-0100,,4,MIA 27,1,10,73,4,17,1,1,0,0,1,0,7,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,14,2,1,0,0,3,1,0,0,0,1,,,,,
5082,833358,(3:39) R.Burkhead up the middle to MIA 10 for no gain (R.McMillan).,NE,MIA,RUSH,RB-4670,,RB-4670,4,MIA 10,1,10,90,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5082,833359,(3:01) R.Burkhead right tackle to MIA 10 for no gain (J.Baker; C.Wilkins).,NE,MIA,RUSH,RB-4670,,RB-4670,4,MIA 10,2,10,90,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5082,833360,"(2:15) (Shotgun) T.Brady pass short right to J.White for 10 yards, TOUCHDOWN.",NE,MIA,PASS,TB-2300,JW-2550,,4,MIA 10,3,10,90,5,10,1,1,1,0,1,0,5,1,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,8,-2,1,0,0,0,12,0,0,0,0,1,,,,,
5082,833363,(2:10) (Shotgun) M.Walton right guard to MIA 28 for 3 yards (J.Collins).,MIA,NE,RUSH,MW-0650,,MW-0650,4,MIA 25,1,10,25,2,3,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5082,833364,(2:00) (Shotgun) M.Walton right guard to MIA 34 for 6 yards (E.Roberts; S.Calhoun).,MIA,NE,RUSH,MW-0650,,MW-0650,4,MIA 28,2,7,28,2,6,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,,,,,
5082,833365,"(1:25) (Shotgun) M.Walton left tackle to MIA 40 for 6 yards (E.Roberts, B.Cowart).",MIA,NE,RUSH,MW-0650,,MW-0650,4,MIA 34,3,1,34,2,6,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5082,833366,"(:58) (No Huddle, Shotgun) J.Rosen pass deep middle to D.Smythe to NE 36 for 24 yards (D.Harmon).",MIA,NE,PASS,JR-3250,DS-3137,,4,MIA 40,1,10,40,2,24,1,1,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,5,1,0,0,2,0,0,0,0,1,,,,,
5082,833367,"(:31) (No Huddle, Shotgun) J.Rosen pass incomplete deep left to D.Parker.",MIA,NE,PASS,JR-3250,DP-0350,,4,NE 36,1,10,64,4,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,4,1,0,0,0,0,0,0,0,1,,,,,
5082,833368,(:28) (Shotgun) J.Rosen pass incomplete deep right to D.Parker.,MIA,NE,PASS,JR-3250,DP-0350,,4,NE 36,2,10,64,4,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,4,1,0,0,0,0,0,0,0,1,,,,,
5082,833369,(:23) (Shotgun) J.Rosen pass incomplete short left to M.Walton.,MIA,NE,PASS,JR-3250,MW-0650,,4,NE 36,3,10,64,4,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,5,1,0,0,0,0,0,0,0,0,1,AB-4000,,,AB-4000,
5082,833370,(:18) (Shotgun) J.Rosen pass short right to M.Walton to NE 24 for 12 yards (J.Jones).,MIA,NE,PASS,JR-3250,MW-0650,,4,NE 36,4,10,64,4,12,1,1,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,0,0,0,7,2,0,0,0,1,,,,,
5082,833371,(:10) (Shotgun) J.Rosen pass short middle to J.Grant to NE 8 for 16 yards (J.Jones; D.Hightower).,MIA,NE,PASS,JR-3250,JG-2950,,4,NE 24,1,10,76,4,16,1,1,1,0,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,0,0,0,7,2,0,0,0,1,,,,,
5082,833372,(:04) (Shotgun) J.Rosen pass short left intended for M.Gesicki INTERCEPTED by J.Collins [D.Harmon] at NE 5. J.Collins to NE 10 for 5 yards.,MIA,NE,PASS,JR-3250,MG-0325,,4,NE 8,1,8,92,5,,0,0,1,0,0,1,7,4,5,1,2,2,0,0,0,0,0,0,0,1,1,1,1,13,7,1,1,0,0,0,0,0,0,1,1,DH-1250,,DH-1250,DH-1250,
5083,833374,(14:54) A.Dalton sacked at CIN 4 for -8 yards (A.Armstead).,CIN,SF,PASS,AD-0100,,,1,CIN 12,1,10,12,1,-8,0,0,0,0,0,0,6,4,4,0,0,0,3.2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AA-0562,,AA-0562,,
5083,833375,"(14:17) (Shotgun) A.Dalton FUMBLES (Aborted) at CIN 3, recovered by CIN-J.Mixon at CIN 3. J.Mixon to CIN 3 for no gain (F.Warner).",CIN,SF,RUSH,AD-0100,,AD-0100,1,CIN 4,2,18,4,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5083,833376,(13:42) (Shotgun) A.Dalton pass short right to T.Eifert to CIN 11 for 8 yards (K.Williams).,CIN,SF,PASS,AD-0100,TE-0300,,1,CIN 3,3,19,3,1,8,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,7,2,0,0,0,1,1,0,0,0,1,DB-5475,,,,
5083,833378,(13:05) M.Breida left guard to CIN 45 for 6 yards (S.Hubbard).,SF,CIN,RUSH,MB-3537,,MB-3537,1,SF 49,1,10,49,3,6,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,,,,,
